filename,width,height,class,xmin,ymin,xmax,ymax
agri_0_5243.jpeg,512,512,weed,28,35,356,213
agri_0_2442.jpeg,512,512,crop,35,8,512,484
agri_0_301.jpeg,512,512,crop,17,104,512,435
agri_0_301.jpeg,512,512,crop,0,2,166,104
agri_0_9562.jpeg,512,512,crop,211,192,296,254
agri_0_9562.jpeg,512,512,crop,197,122,248,170
agri_0_9562.jpeg,512,512,crop,419,196,501,292
agri_0_9562.jpeg,512,512,crop,361,127,406,185
agri_0_9562.jpeg,512,512,crop,236,11,300,77
agri_0_9562.jpeg,512,512,crop,363,449,408,496
agri_0_9873.jpeg,512,512,weed,172,127,404,300
agri_0_9485.jpeg,512,512,weed,106,136,443,436
agri_0_757.jpeg,512,512,weed,213,206,316,308
agri_0_9047.jpeg,512,512,crop,25,105,481,371
agri_0_9047.jpeg,512,512,crop,60,313,333,511
agri_0_1260.jpeg,512,512,crop,21,72,476,404
agri_0_1260.jpeg,512,512,crop,331,408,492,512
agri_0_7779.jpeg,512,512,crop,311,118,353,156
agri_0_7779.jpeg,512,512,crop,358,111,389,145
agri_0_7779.jpeg,512,512,crop,336,53,384,84
agri_0_7779.jpeg,512,512,crop,140,89,181,115
agri_0_7779.jpeg,512,512,crop,12,136,127,292
agri_0_7779.jpeg,512,512,crop,5,371,67,485
agri_0_7779.jpeg,512,512,crop,137,366,192,472
agri_0_7779.jpeg,512,512,crop,195,280,302,344
agri_0_7779.jpeg,512,512,crop,400,290,476,388
agri_0_7779.jpeg,512,512,crop,348,220,382,262
agri_0_7779.jpeg,512,512,crop,353,458,408,507
agri_0_7573.jpeg,512,512,crop,42,114,457,435
agri_0_1852.jpeg,512,512,crop,178,233,234,326
agri_0_1852.jpeg,512,512,crop,77,381,140,475
agri_0_1852.jpeg,512,512,crop,63,22,114,72
agri_0_1852.jpeg,512,512,crop,65,81,113,113
agri_0_1852.jpeg,512,512,crop,230,58,269,91
agri_0_1852.jpeg,512,512,crop,323,142,352,184
agri_0_1852.jpeg,512,512,crop,459,232,506,368
agri_0_1852.jpeg,512,512,crop,386,350,419,390
agri_0_1852.jpeg,512,512,crop,433,404,474,441
agri_0_1852.jpeg,512,512,crop,327,353,358,384
agri_0_1852.jpeg,512,512,crop,77,264,123,313
agri_0_1852.jpeg,512,512,crop,378,25,416,70
agri_0_1852.jpeg,512,512,crop,452,140,485,166
agri_0_1852.jpeg,512,512,weed,448,3,512,74
agri_0_5953.jpeg,512,512,weed,101,105,492,361
agri_0_9435.jpeg,512,512,weed,37,124,508,438
agri_0_584.jpeg,512,512,weed,174,166,408,407
agri_0_3414.jpeg,512,512,crop,44,10,469,512
agri_0_3439.jpeg,512,512,crop,260,185,308,232
agri_0_3439.jpeg,512,512,crop,191,107,254,173
agri_0_3439.jpeg,512,512,crop,324,98,358,143
agri_0_3439.jpeg,512,512,crop,376,238,411,278
agri_0_3439.jpeg,512,512,crop,359,301,403,331
agri_0_3439.jpeg,512,512,crop,219,293,259,348
agri_0_3439.jpeg,512,512,crop,173,235,213,301
agri_0_3439.jpeg,512,512,crop,78,244,158,334
agri_0_3439.jpeg,512,512,crop,151,376,218,474
agri_0_3439.jpeg,512,512,crop,55,415,119,455
agri_0_3439.jpeg,512,512,crop,80,369,119,403
agri_0_5706.jpeg,512,512,weed,199,176,337,316
agri_0_5706.jpeg,512,512,weed,305,337,512,506
agri_0_9088.jpeg,512,512,weed,91,104,422,361
agri_0_975.jpeg,512,512,weed,252,191,376,329
agri_0_975.jpeg,512,512,weed,48,255,176,406
agri_0_6276.jpeg,512,512,crop,116,2,492,511
agri_0_9523.jpeg,512,512,crop,1,17,512,512
agri_0_8267.jpeg,512,512,weed,298,99,450,343
agri_0_8267.jpeg,512,512,weed,71,194,181,356
agri_0_5932.jpeg,512,512,crop,12,32,408,489
agri_0_60.jpeg,512,512,crop,31,16,501,436
agri_0_6100.jpeg,512,512,crop,10,68,468,484
agri_0_2221.jpeg,512,512,crop,36,74,456,428
agri_0_6013.jpeg,512,512,weed,4,60,452,460
agri_0_2863.jpeg,512,512,weed,52,22,275,263
agri_0_2863.jpeg,512,512,weed,387,56,504,270
agri_0_607.jpeg,512,512,weed,56,126,458,364
agri_0_6447.jpeg,512,512,crop,14,80,500,404
agri_0_9398.jpeg,512,512,crop,65,190,449,428
agri_0_4265.jpeg,512,512,weed,114,137,460,464
agri_0_4064.jpeg,512,512,weed,28,34,444,447
agri_0_39.jpeg,512,512,weed,199,123,383,322
agri_0_39.jpeg,512,512,weed,1,460,100,512
agri_0_631.jpeg,512,512,crop,90,120,492,469
agri_0_8797.jpeg,512,512,weed,55,102,422,365
agri_0_5266.jpeg,512,512,weed,68,84,460,426
agri_0_81.jpeg,512,512,crop,26,140,425,325
agri_0_6469.jpeg,512,512,weed,88,131,424,408
agri_0_4237.jpeg,512,512,crop,14,7,512,506
agri_0_2854.jpeg,512,512,crop,71,2,472,452
agri_0_6690.jpeg,512,512,weed,99,146,405,396
agri_0_8595.jpeg,512,512,weed,100,157,445,439
agri_0_318.jpeg,512,512,crop,0,112,294,391
agri_0_318.jpeg,512,512,crop,275,137,512,409
agri_0_6907.jpeg,512,512,crop,105,29,488,408
agri_0_8935.jpeg,512,512,crop,104,154,149,202
agri_0_8935.jpeg,512,512,crop,88,219,133,252
agri_0_8935.jpeg,512,512,crop,199,261,252,312
agri_0_8935.jpeg,512,512,crop,248,148,290,204
agri_0_8935.jpeg,512,512,crop,288,223,338,290
agri_0_8935.jpeg,512,512,crop,258,310,332,404
agri_0_8935.jpeg,512,512,crop,355,161,441,263
agri_0_8935.jpeg,512,512,crop,292,24,359,114
agri_0_8935.jpeg,512,512,crop,391,24,454,72
agri_0_8935.jpeg,512,512,crop,386,90,438,119
agri_0_8935.jpeg,512,512,crop,144,346,193,402
agri_0_8866.jpeg,512,512,weed,8,58,450,464
agri_0_4789.jpeg,512,512,weed,101,136,428,370
agri_0_2769.jpeg,512,512,weed,37,119,464,375
agri_0_3075.jpeg,512,512,crop,30,23,485,512
agri_0_2606.jpeg,512,512,weed,234,237,396,438
agri_0_2471.jpeg,512,512,crop,19,15,485,464
agri_0_5961.jpeg,512,512,crop,99,3,496,512
agri_0_2639.jpeg,512,512,crop,18,88,489,377
agri_0_4846.jpeg,512,512,weed,91,24,452,360
agri_0_4479.jpeg,512,512,crop,38,141,489,384
agri_0_6713.jpeg,512,512,weed,94,164,474,405
agri_0_6713.jpeg,512,512,weed,353,48,512,154
agri_0_5169.jpeg,512,512,weed,156,103,408,317
agri_0_5169.jpeg,512,512,weed,1,3,156,492
agri_0_3669.jpeg,512,512,weed,44,105,504,367
agri_0_7734.jpeg,512,512,crop,18,141,475,459
agri_0_7734.jpeg,512,512,crop,350,0,512,111
agri_0_7489.jpeg,512,512,crop,123,72,409,466
agri_0_4013.jpeg,512,512,weed,23,176,488,493
agri_0_5939.jpeg,512,512,crop,46,70,430,411
agri_0_2686.jpeg,512,512,crop,74,126,455,396
agri_0_2812.jpeg,512,512,weed,8,112,512,461
agri_0_3260.jpeg,512,512,crop,35,117,420,336
agri_0_7156.jpeg,512,512,weed,38,53,484,419
agri_0_3535.jpeg,512,512,weed,94,134,310,437
agri_0_7358.jpeg,512,512,weed,95,100,498,379
agri_0_7813.jpeg,512,512,weed,64,113,496,372
agri_0_1463.jpeg,512,512,crop,92,12,466,472
agri_0_7370.jpeg,512,512,crop,93,132,429,385
agri_0_4214.jpeg,512,512,crop,156,191,324,377
agri_0_4214.jpeg,512,512,crop,0,2,104,280
agri_0_4214.jpeg,512,512,crop,86,2,500,111
agri_0_2835.jpeg,512,512,crop,264,31,351,99
agri_0_2835.jpeg,512,512,crop,433,31,512,89
agri_0_2835.jpeg,512,512,crop,292,157,339,199
agri_0_2835.jpeg,512,512,crop,141,136,175,176
agri_0_2835.jpeg,512,512,crop,145,218,176,240
agri_0_2835.jpeg,512,512,crop,274,242,306,282
agri_0_2835.jpeg,512,512,crop,365,303,436,375
agri_0_2835.jpeg,512,512,crop,380,396,440,481
agri_0_2835.jpeg,512,512,crop,297,404,330,436
agri_0_2835.jpeg,512,512,crop,31,292,71,325
agri_0_2835.jpeg,512,512,crop,365,231,395,261
agri_0_935.jpeg,512,512,crop,30,43,512,404
agri_0_6126.jpeg,512,512,crop,20,11,509,467
agri_0_9773.jpeg,512,512,weed,128,160,463,466
agri_0_270.jpeg,512,512,weed,54,124,405,476
agri_0_5808.jpeg,512,512,crop,188,43,414,450
agri_0_8516.jpeg,512,512,weed,26,174,380,398
agri_0_2681.jpeg,512,512,crop,39,195,394,420
agri_0_3680.jpeg,512,512,weed,66,17,451,336
agri_0_3388.jpeg,512,512,weed,104,149,416,389
agri_0_8140.jpeg,512,512,weed,90,144,395,373
agri_0_4729.jpeg,512,512,weed,60,107,344,392
agri_0_7658.jpeg,512,512,weed,53,264,260,489
agri_0_7658.jpeg,512,512,weed,389,265,512,463
agri_0_7658.jpeg,512,512,weed,0,84,77,253
agri_0_6520.jpeg,512,512,crop,48,3,442,512
agri_0_3442.jpeg,512,512,weed,261,184,358,329
agri_0_3442.jpeg,512,512,weed,50,98,164,265
agri_0_9468.jpeg,512,512,weed,59,116,331,422
agri_0_3116.jpeg,512,512,weed,42,180,416,398
agri_0_840.jpeg,512,512,crop,0,2,482,483
agri_0_3858.jpeg,512,512,weed,99,157,400,376
agri_0_9299.jpeg,512,512,crop,23,67,480,336
agri_0_3259.jpeg,512,512,weed,11,61,441,448
agri_0_8209.jpeg,512,512,crop,52,80,505,378
agri_0_7375.jpeg,512,512,weed,59,184,472,470
agri_0_7375.jpeg,512,512,weed,2,0,415,134
agri_0_8341.jpeg,512,512,crop,79,14,454,493
agri_0_5616.jpeg,512,512,weed,100,131,444,408
agri_0_5744.jpeg,512,512,weed,176,167,397,397
agri_0_815.jpeg,512,512,crop,22,5,375,399
agri_0_815.jpeg,512,512,crop,271,187,510,509
agri_0_6537.jpeg,512,512,crop,37,132,439,444
agri_0_3160.jpeg,512,512,crop,197,142,356,295
agri_0_3160.jpeg,512,512,crop,0,129,153,339
agri_0_437.jpeg,512,512,crop,24,4,489,450
agri_0_7544.jpeg,512,512,weed,115,112,248,409
agri_0_9772.jpeg,512,512,weed,6,90,470,512
agri_0_6474.jpeg,512,512,weed,102,153,448,425
agri_0_7405.jpeg,512,512,weed,128,123,320,298
agri_0_5947.jpeg,512,512,crop,186,151,434,460
agri_0_5947.jpeg,512,512,crop,364,0,512,230
agri_0_4535.jpeg,512,512,weed,31,97,488,465
agri_0_3928.jpeg,512,512,crop,84,20,432,470
agri_0_4391.jpeg,512,512,weed,157,13,496,397
agri_0_9618.jpeg,512,512,crop,20,146,291,463
agri_0_9618.jpeg,512,512,crop,265,120,508,384
agri_0_5225.jpeg,512,512,weed,41,71,470,380
agri_0_4526.jpeg,512,512,weed,42,120,512,419
agri_0_1342.jpeg,512,512,crop,106,177,464,423
agri_0_1068.jpeg,512,512,weed,36,72,349,404
agri_0_4707.jpeg,512,512,weed,15,26,496,505
agri_0_5666.jpeg,512,512,crop,5,58,486,512
agri_0_1993.jpeg,512,512,weed,0,172,470,401
agri_0_1993.jpeg,512,512,weed,5,36,132,170
agri_0_6270.jpeg,512,512,crop,90,53,460,350
agri_0_8838.jpeg,512,512,weed,192,186,336,323
agri_0_1393.jpeg,512,512,weed,41,34,497,484
agri_0_4348.jpeg,512,512,weed,96,136,397,362
agri_0_4348.jpeg,512,512,weed,104,405,172,508
agri_0_9770.jpeg,512,512,crop,131,9,512,509
agri_0_9770.jpeg,512,512,crop,23,126,278,404
agri_0_8034.jpeg,512,512,crop,16,115,487,421
agri_0_8034.jpeg,512,512,crop,175,2,486,154
agri_0_2906.jpeg,512,512,crop,20,61,456,381
agri_0_2906.jpeg,512,512,crop,272,346,458,512
agri_0_4316.jpeg,512,512,weed,167,232,399,425
agri_0_823.jpeg,512,512,weed,156,104,396,282
agri_0_823.jpeg,512,512,weed,0,440,70,512
agri_0_823.jpeg,512,512,weed,36,1,141,59
agri_0_2438.jpeg,512,512,crop,87,132,414,365
agri_0_830.jpeg,512,512,crop,1,0,512,507
agri_0_6112.jpeg,512,512,weed,35,36,437,452
agri_0_7514.jpeg,512,512,crop,8,46,462,511
agri_0_6412.jpeg,512,512,crop,20,22,508,489
agri_0_6581.jpeg,512,512,weed,117,132,399,393
agri_0_9502.jpeg,512,512,crop,61,134,432,402
agri_0_4690.jpeg,512,512,weed,129,66,385,415
agri_0_110.jpeg,512,512,crop,0,143,472,444
agri_0_110.jpeg,512,512,crop,0,5,120,124
agri_0_110.jpeg,512,512,crop,301,63,404,130
agri_0_110.jpeg,512,512,crop,0,377,173,507
agri_0_110.jpeg,512,512,crop,126,0,230,43
agri_0_110.jpeg,512,512,crop,404,0,510,80
agri_0_8634.jpeg,512,512,crop,58,12,497,492
agri_0_8830.jpeg,512,512,weed,20,226,377,482
agri_0_8830.jpeg,512,512,weed,78,36,420,200
agri_0_3534.jpeg,512,512,weed,106,210,313,411
agri_0_3379.jpeg,512,512,weed,11,2,476,379
agri_0_5350.jpeg,512,512,crop,16,104,398,440
agri_0_5350.jpeg,512,512,crop,212,3,470,163
agri_0_5350.jpeg,512,512,crop,344,109,512,445
agri_0_326.jpeg,512,512,crop,57,45,461,424
agri_0_8104.jpeg,512,512,crop,18,112,499,442
agri_0_4516.jpeg,512,512,crop,0,135,422,490
agri_0_8409.jpeg,512,512,weed,69,128,422,365
agri_0_1966.jpeg,512,512,weed,152,189,337,406
agri_0_8161.jpeg,512,512,crop,223,110,412,396
agri_0_2722.jpeg,512,512,weed,61,91,485,474
agri_0_4508.jpeg,512,512,crop,56,19,478,512
agri_0_8489.jpeg,512,512,crop,41,1,504,512
agri_0_4276.jpeg,512,512,crop,29,111,420,348
agri_0_4276.jpeg,512,512,crop,10,339,316,512
agri_0_5716.jpeg,512,512,weed,83,31,430,415
agri_0_5087.jpeg,512,512,crop,123,59,160,86
agri_0_5087.jpeg,512,512,crop,340,162,377,228
agri_0_5087.jpeg,512,512,crop,328,280,382,320
agri_0_5087.jpeg,512,512,crop,326,344,388,394
agri_0_5087.jpeg,512,512,crop,422,215,475,264
agri_0_5087.jpeg,512,512,crop,151,396,197,428
agri_0_5087.jpeg,512,512,crop,255,162,291,188
agri_0_5087.jpeg,512,512,crop,302,61,417,125
agri_0_5087.jpeg,512,512,crop,5,334,39,397
agri_0_5087.jpeg,512,512,crop,77,208,112,255
agri_0_5087.jpeg,512,512,crop,408,163,439,195
agri_0_8440.jpeg,512,512,crop,18,18,506,481
agri_0_8783.jpeg,512,512,crop,16,95,504,483
agri_0_2513.jpeg,512,512,weed,104,88,272,264
agri_0_1317.jpeg,512,512,crop,6,46,491,463
agri_0_4302.jpeg,512,512,weed,49,130,501,479
agri_0_1543.jpeg,512,512,crop,1,19,505,464
agri_0_7306.jpeg,512,512,crop,71,44,415,421
agri_0_2323.jpeg,512,512,crop,0,0,495,416
agri_0_3828.jpeg,512,512,weed,272,225,507,481
agri_0_3828.jpeg,512,512,weed,60,43,256,227
agri_0_352.jpeg,512,512,weed,103,143,408,376
agri_0_352.jpeg,512,512,weed,91,406,182,508
agri_0_9430.jpeg,512,512,crop,18,47,475,450
agri_0_8262.jpeg,512,512,weed,1,56,444,437
agri_0_8007.jpeg,512,512,crop,41,41,508,509
agri_0_3862.jpeg,512,512,crop,23,0,493,507
agri_0_5210.jpeg,512,512,crop,123,240,163,264
agri_0_5210.jpeg,512,512,crop,97,89,151,154
agri_0_5210.jpeg,512,512,crop,323,228,389,275
agri_0_5210.jpeg,512,512,crop,321,151,386,209
agri_0_5210.jpeg,512,512,crop,204,400,236,426
agri_0_5210.jpeg,512,512,crop,336,370,395,460
agri_0_5210.jpeg,512,512,crop,430,356,492,429
agri_0_5210.jpeg,512,512,crop,299,64,351,99
agri_0_5210.jpeg,512,512,crop,35,1,128,41
agri_0_5523.jpeg,512,512,weed,46,56,488,448
agri_0_9143.jpeg,512,512,weed,262,104,404,416
agri_0_3944.jpeg,512,512,crop,71,112,512,464
agri_0_8700.jpeg,512,512,crop,95,100,445,402
agri_0_5858.jpeg,512,512,crop,44,1,456,481
agri_0_9927.jpeg,512,512,weed,77,167,484,480
agri_0_9927.jpeg,512,512,weed,63,7,508,147
agri_0_3423.jpeg,512,512,weed,118,118,478,436
agri_0_9451.jpeg,512,512,crop,164,230,310,372
agri_0_9451.jpeg,512,512,crop,360,179,512,389
agri_0_8655.jpeg,512,512,weed,108,121,474,408
agri_0_5723.jpeg,512,512,weed,77,198,390,498
agri_0_5128.jpeg,512,512,crop,10,27,512,495
agri_0_8980.jpeg,512,512,crop,65,103,112,138
agri_0_8980.jpeg,512,512,crop,263,33,314,119
agri_0_8980.jpeg,512,512,crop,101,404,144,456
agri_0_8980.jpeg,512,512,crop,242,351,312,414
agri_0_8980.jpeg,512,512,crop,345,461,415,500
agri_0_8980.jpeg,512,512,crop,343,182,423,236
agri_0_8980.jpeg,512,512,crop,350,5,432,96
agri_0_8980.jpeg,512,512,crop,123,12,178,36
agri_0_8980.jpeg,512,512,crop,233,429,298,494
agri_0_8980.jpeg,512,512,crop,149,394,195,444
agri_0_8980.jpeg,512,512,crop,136,443,172,483
agri_0_8980.jpeg,512,512,crop,1,442,34,503
agri_0_8980.jpeg,512,512,crop,5,364,40,399
agri_0_8980.jpeg,512,512,crop,102,75,144,99
agri_0_8980.jpeg,512,512,crop,144,61,182,112
agri_0_2144.jpeg,512,512,weed,145,126,405,301
agri_0_2320.jpeg,512,512,weed,255,242,389,425
agri_0_6870.jpeg,512,512,crop,5,8,503,507
agri_0_8195.jpeg,512,512,crop,23,71,508,452
agri_0_6039.jpeg,512,512,crop,0,55,496,468
agri_0_5822.jpeg,512,512,crop,56,25,512,402
agri_0_9740.jpeg,512,512,crop,39,33,437,408
agri_0_3152.jpeg,512,512,crop,44,59,510,296
agri_0_4502.jpeg,512,512,weed,110,113,334,348
agri_0_1988.jpeg,512,512,weed,29,50,500,490
agri_0_8357.jpeg,512,512,crop,82,42,464,497
agri_0_4226.jpeg,512,512,crop,20,60,455,388
agri_0_7491.jpeg,512,512,crop,28,134,493,423
agri_0_7495.jpeg,512,512,crop,23,47,471,453
agri_0_1094.jpeg,512,512,crop,52,72,476,471
agri_0_7177.jpeg,512,512,crop,73,155,376,404
agri_0_6823.jpeg,512,512,weed,203,145,457,455
agri_0_7668.jpeg,512,512,crop,160,122,202,161
agri_0_7668.jpeg,512,512,crop,124,54,175,96
agri_0_7668.jpeg,512,512,crop,118,116,151,148
agri_0_7668.jpeg,512,512,crop,333,90,373,128
agri_0_7668.jpeg,512,512,crop,345,47,394,73
agri_0_7668.jpeg,512,512,crop,399,75,420,100
agri_0_7668.jpeg,512,512,crop,128,224,163,259
agri_0_7668.jpeg,512,512,crop,187,252,223,286
agri_0_7668.jpeg,512,512,crop,207,299,300,342
agri_0_7668.jpeg,512,512,crop,287,276,319,304
agri_0_7668.jpeg,512,512,crop,343,283,375,332
agri_0_7668.jpeg,512,512,crop,340,427,379,468
agri_0_7668.jpeg,512,512,crop,314,360,360,402
agri_0_7668.jpeg,512,512,crop,102,461,156,493
agri_0_7668.jpeg,512,512,crop,30,305,127,379
agri_0_7668.jpeg,512,512,crop,380,148,498,217
agri_0_3394.jpeg,512,512,weed,80,37,434,388
agri_0_8788.jpeg,512,512,crop,188,180,366,350
agri_0_2161.jpeg,512,512,crop,116,241,397,392
agri_0_6481.jpeg,512,512,weed,97,124,452,453
agri_0_6540.jpeg,512,512,weed,305,206,512,404
agri_0_6540.jpeg,512,512,weed,172,15,511,198
agri_0_6540.jpeg,512,512,weed,24,200,254,482
agri_0_9055.jpeg,512,512,weed,108,123,392,312
agri_0_5938.jpeg,512,512,crop,219,114,431,399
agri_0_9376.jpeg,512,512,weed,28,166,449,391
agri_0_6801.jpeg,512,512,crop,47,42,460,503
agri_0_6801.jpeg,512,512,crop,1,240,169,488
agri_0_3074.jpeg,512,512,crop,5,16,512,511
agri_0_1932.jpeg,512,512,crop,8,3,497,501
agri_0_3480.jpeg,512,512,crop,72,52,464,491
agri_0_8463.jpeg,512,512,crop,30,131,467,407
agri_0_4333.jpeg,512,512,weed,138,240,272,449
agri_0_347.jpeg,512,512,weed,42,53,483,397
agri_0_4778.jpeg,512,512,weed,36,22,379,272
agri_0_2923.jpeg,512,512,crop,12,23,472,474
agri_0_6605.jpeg,512,512,crop,0,69,404,511
agri_0_6605.jpeg,512,512,crop,259,0,512,264
agri_0_3744.jpeg,512,512,weed,52,148,411,422
agri_0_8618.jpeg,512,512,weed,183,218,391,426
agri_0_7104.jpeg,512,512,crop,15,19,495,471
agri_0_2159.jpeg,512,512,crop,1,113,36,148
agri_0_2159.jpeg,512,512,crop,132,325,180,383
agri_0_2159.jpeg,512,512,crop,446,381,496,454
agri_0_2159.jpeg,512,512,crop,134,108,190,142
agri_0_2159.jpeg,512,512,crop,430,91,462,128
agri_0_2159.jpeg,512,512,crop,117,50,150,73
agri_0_2159.jpeg,512,512,crop,172,59,204,89
agri_0_2159.jpeg,512,512,crop,328,295,358,319
agri_0_2159.jpeg,512,512,crop,80,326,113,372
agri_0_2159.jpeg,512,512,crop,220,408,252,431
agri_0_2345.jpeg,512,512,weed,394,382,512,508
agri_0_2345.jpeg,512,512,weed,1,166,345,335
agri_0_2345.jpeg,512,512,weed,346,57,512,209
agri_0_3720.jpeg,512,512,crop,317,238,356,269
agri_0_3720.jpeg,512,512,crop,352,172,391,204
agri_0_3720.jpeg,512,512,crop,324,199,361,232
agri_0_3720.jpeg,512,512,crop,316,40,364,144
agri_0_3720.jpeg,512,512,crop,111,205,169,254
agri_0_3720.jpeg,512,512,crop,144,288,185,321
agri_0_3720.jpeg,512,512,crop,196,252,242,280
agri_0_3720.jpeg,512,512,crop,44,281,75,308
agri_0_3720.jpeg,512,512,crop,404,314,488,386
agri_0_3720.jpeg,512,512,crop,439,194,512,252
agri_0_4218.jpeg,512,512,crop,83,54,464,361
agri_0_8421.jpeg,512,512,crop,85,88,492,484
agri_0_6863.jpeg,512,512,weed,23,167,374,429
agri_0_4753.jpeg,512,512,weed,207,129,384,332
agri_0_299.jpeg,512,512,weed,193,88,361,448
agri_0_9367.jpeg,512,512,crop,1,78,505,431
agri_0_7325.jpeg,512,512,crop,70,108,421,432
agri_0_6189.jpeg,512,512,weed,89,170,385,410
agri_0_2633.jpeg,512,512,crop,320,189,385,238
agri_0_2633.jpeg,512,512,crop,338,278,378,354
agri_0_2633.jpeg,512,512,crop,126,412,161,464
agri_0_2633.jpeg,512,512,crop,308,110,401,173
agri_0_2633.jpeg,512,512,crop,283,27,408,104
agri_0_2633.jpeg,512,512,crop,154,82,193,113
agri_0_2633.jpeg,512,512,crop,72,263,112,304
agri_0_2633.jpeg,512,512,crop,351,390,423,446
agri_0_2633.jpeg,512,512,crop,426,248,475,290
agri_0_7141.jpeg,512,512,crop,67,147,448,473
agri_0_1395.jpeg,512,512,crop,101,70,504,487
agri_0_2465.jpeg,512,512,weed,50,92,450,437
agri_0_6212.jpeg,512,512,crop,33,105,416,495
agri_0_7222.jpeg,512,512,crop,56,98,466,473
agri_0_6092.jpeg,512,512,weed,99,157,404,359
agri_0_372.jpeg,512,512,crop,39,115,430,421
agri_0_372.jpeg,512,512,crop,172,405,466,509
agri_0_1123.jpeg,512,512,crop,156,195,327,369
agri_0_5487.jpeg,512,512,crop,20,3,384,512
agri_0_4113.jpeg,512,512,crop,43,143,475,411
agri_0_4267.jpeg,512,512,weed,51,149,392,469
agri_0_1830.jpeg,512,512,crop,32,0,426,456
agri_0_7119.jpeg,512,512,crop,110,184,461,423
agri_0_1198.jpeg,512,512,crop,39,15,417,500
agri_0_8803.jpeg,512,512,crop,49,27,392,313
agri_0_8803.jpeg,512,512,crop,72,210,512,511
agri_0_2727.jpeg,512,512,weed,60,51,412,339
agri_0_9586.jpeg,512,512,weed,23,128,350,360
agri_0_8848.jpeg,512,512,weed,72,118,505,428
agri_0_5693.jpeg,512,512,weed,2,149,344,368
agri_0_4029.jpeg,512,512,weed,76,146,463,415
agri_0_4300.jpeg,512,512,weed,61,170,457,500
agri_0_9397.jpeg,512,512,crop,77,123,510,444
agri_0_9397.jpeg,512,512,crop,0,0,258,198
agri_0_9397.jpeg,512,512,crop,304,52,512,273
agri_0_9116.jpeg,512,512,weed,197,130,390,336
agri_0_9116.jpeg,512,512,weed,112,257,170,337
agri_0_9116.jpeg,512,512,weed,417,336,512,427
agri_0_221.jpeg,512,512,crop,14,0,511,496
agri_0_3331.jpeg,512,512,crop,88,112,482,481
agri_0_8914.jpeg,512,512,crop,40,0,457,500
agri_0_4301.jpeg,512,512,crop,186,337,257,400
agri_0_4301.jpeg,512,512,crop,327,366,368,412
agri_0_4301.jpeg,512,512,crop,263,280,308,325
agri_0_4301.jpeg,512,512,crop,171,239,228,299
agri_0_4301.jpeg,512,512,crop,372,226,414,274
agri_0_4301.jpeg,512,512,crop,359,178,405,212
agri_0_4301.jpeg,512,512,crop,68,174,156,262
agri_0_4301.jpeg,512,512,crop,156,103,214,125
agri_0_4301.jpeg,512,512,crop,68,105,118,136
agri_0_4301.jpeg,512,512,crop,216,166,261,219
agri_0_4301.jpeg,512,512,crop,54,55,118,88
agri_0_8252.jpeg,512,512,weed,188,150,404,300
agri_0_1882.jpeg,512,512,weed,45,67,436,512
agri_0_3404.jpeg,512,512,weed,258,172,364,325
agri_0_3404.jpeg,512,512,weed,44,240,165,413
agri_0_3061.jpeg,512,512,crop,344,243,380,273
agri_0_3061.jpeg,512,512,crop,123,241,195,273
agri_0_3061.jpeg,512,512,crop,128,313,195,360
agri_0_3061.jpeg,512,512,crop,165,414,200,448
agri_0_3061.jpeg,512,512,crop,270,440,300,468
agri_0_3061.jpeg,512,512,crop,358,358,392,395
agri_0_3061.jpeg,512,512,crop,116,53,182,145
agri_0_3061.jpeg,512,512,crop,22,74,93,164
agri_0_3061.jpeg,512,512,crop,332,53,397,86
agri_0_3061.jpeg,512,512,crop,277,80,310,107
agri_0_7031.jpeg,512,512,weed,95,148,413,327
agri_0_8405.jpeg,512,512,crop,55,46,512,504
agri_0_3657.jpeg,512,512,crop,98,40,490,512
agri_0_4127.jpeg,512,512,weed,22,55,478,414
agri_0_1009.jpeg,512,512,weed,172,119,449,391
agri_0_7806.jpeg,512,512,weed,81,57,464,504
agri_0_5042.jpeg,512,512,weed,81,132,412,362
agri_0_8702.jpeg,512,512,weed,63,49,427,336
agri_0_6196.jpeg,512,512,crop,75,144,147,201
agri_0_6196.jpeg,512,512,crop,152,223,240,291
agri_0_6196.jpeg,512,512,crop,170,315,218,358
agri_0_6196.jpeg,512,512,crop,160,414,233,477
agri_0_6196.jpeg,512,512,crop,49,12,136,108
agri_0_6196.jpeg,512,512,crop,186,72,211,108
agri_0_6196.jpeg,512,512,crop,329,263,368,298
agri_0_6196.jpeg,512,512,crop,342,337,379,380
agri_0_6196.jpeg,512,512,crop,13,411,75,476
agri_0_6196.jpeg,512,512,crop,457,386,506,449
agri_0_6196.jpeg,512,512,crop,179,3,264,42
agri_0_839.jpeg,512,512,crop,71,89,442,400
agri_0_7869.jpeg,512,512,weed,92,0,512,301
agri_0_1499.jpeg,512,512,crop,361,335,388,358
agri_0_1499.jpeg,512,512,crop,430,384,463,424
agri_0_1499.jpeg,512,512,crop,172,423,202,453
agri_0_1499.jpeg,512,512,crop,113,440,147,468
agri_0_1499.jpeg,512,512,crop,139,368,195,401
agri_0_1499.jpeg,512,512,crop,328,184,359,216
agri_0_1499.jpeg,512,512,crop,453,62,492,141
agri_0_1499.jpeg,512,512,crop,74,135,188,190
agri_0_1499.jpeg,512,512,crop,224,73,249,139
agri_0_1499.jpeg,512,512,crop,392,12,414,38
